
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000135                       # Number of seconds simulated (Second)
simTicks                                    135055000                       # Number of ticks simulated (Tick)
finalTick                                   135055000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      1.83                       # Real time elapsed on the host (Second)
hostTickRate                                 73771857                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8559932                       # Number of bytes of host memory used (Byte)
simInsts                                       304734                       # Number of instructions simulated (Count)
simOps                                         558846                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   166447                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     305242                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                          270111                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              1.772766                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              0.564090                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                         325305                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    2627                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                        310059                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   133                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined               48503                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined            91360                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               1349                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples             209384                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.480815                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.219987                       # Number of insts issued each cycle (Count)
system.cpu1.icache.ReadReq.mshrMissLatency::total     63826999                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissRate::cpu1.inst     0.026365                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.mshrMissRate::total     0.026365                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMshrMissLatency::cpu1.inst 83543.192408                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMshrMissLatency::total 83543.192408                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.power_state.pwrStateResidencyTicks::UNDEFINED    135055000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.tags.tagsInUse          346.887536                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.icache.tags.totalRefs               28780                       # Total number of references to valid blocks. (Count)
system.cpu1.icache.tags.sampledRefs               764                       # Sample count of references to valid blocks. (Count)
system.cpu1.icache.tags.avgRefs             37.670157                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.icache.tags.warmupTick              94500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.icache.tags.occupancies::cpu1.inst   346.887536                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.icache.tags.avgOccs::cpu1.inst     0.677515                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.avgOccs::total       0.677515                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.occupanciesTaskId::1024          456                       # Occupied blocks per task id (Count)
system.cpu1.icache.tags.ageTaskId_1024::0          144                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::1          123                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::2          189                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024     0.890625                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses             58720                       # Number of tag accesses (Count)
system.cpu1.icache.tags.dataAccesses            58720                       # Number of data accesses (Count)
system.cpu1.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED    135055000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu1.iew.squashCycles                     1075                       # Number of cycles IEW is squashing (Cycle)
system.cpu1.iew.blockCycles                     78140                       # Number of cycles IEW is blocking (Cycle)
system.cpu1.iew.unblockCycles                    4232                       # Number of cycles IEW is unblocking (Cycle)
system.cpu1.iew.dispatchedInsts                327951                       # Number of instructions dispatched to IQ (Count)
system.cpu1.iew.dispSquashedInsts                 128                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu1.iew.dispLoadInsts                   32249                       # Number of dispatched load instructions (Count)
system.cpu1.iew.dispStoreInsts                  19191                       # Number of dispatched store instructions (Count)
system.cpu1.iew.dispNonSpecInsts                  876                       # Number of dispatched non-speculative instructions (Count)
system.cpu1.iew.iqFullEvents                     2316                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu1.iew.lsqFullEvents                    1393                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu1.iew.memOrderViolationEvents           399                       # Number of memory order violations (Count)
system.cpu1.iew.predictedTakenIncorrect           101                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu1.iew.predictedNotTakenIncorrect          849                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu1.iew.branchMispredicts                 950                       # Number of branch mispredicts detected at execute (Count)
system.cpu1.iew.instsToCommit                  308194                       # Cumulative count of insts sent to commit (Count)
system.cpu1.iew.writebackCount                 307761                       # Cumulative count of insts written-back (Count)
system.cpu1.iew.producerInst                   221268                       # Number of instructions producing a value (Count)
system.cpu1.iew.consumerInst                   369943                       # Number of instructions consuming a value (Count)
system.cpu1.iew.wbRate                       1.141140                       # Insts written-back per cycle ((Count/Cycle))
system.cpu1.iew.wbFanout                     0.598114                       # Average fanout of values written-back ((Count/Count))
system.cpu1.interrupts.clk_domain.clock          8000                       # Clock period in ticks (Tick)
system.cpu1.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu1.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu1.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu1.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED    135055000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu1.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu1.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu1.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu1.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED    135055000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.lsq0.forwLoads                       5332                       # Number of loads that had data forwarded from stores (Count)
system.cpu1.lsq0.squashedLoads                   6233                       # Number of loads squashed (Count)
system.cpu1.lsq0.ignoredResponses                   2                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu1.lsq0.memOrderViolation                399                       # Number of memory ordering violations (Count)
system.cpu1.lsq0.squashedStores                  4528                       # Number of stores squashed (Count)
system.cpu1.lsq0.rescheduledLoads                   2                       # Number of loads that were rescheduled (Count)
system.cpu1.lsq0.blockedByCache                    10                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu1.lsq0.loadToUse::samples             26016                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::mean            12.738276                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::stdev           39.106303                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::0-9                 24299     93.40%     93.40% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::10-19                   2      0.01%     93.41% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::20-29                  41      0.16%     93.57% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::30-39                   3      0.01%     93.58% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::50-59                   2      0.01%     93.58% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::60-69                   4      0.02%     93.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::110-119                 8      0.03%     93.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::120-129                25      0.10%     93.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::130-139               214      0.82%     94.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::140-149              1167      4.49%     99.04% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::150-159                36      0.14%     99.17% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
