
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000714                       # Number of seconds simulated (Second)
simTicks                                    713799500                       # Number of ticks simulated (Tick)
finalTick                                   713799500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     13.09                       # Real time elapsed on the host (Second)
hostTickRate                                 54529663                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8606032                       # Number of bytes of host memory used (Byte)
simInsts                                      2500846                       # Number of instructions simulated (Count)
simOps                                        4557854                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   191047                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     348187                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                         1427600                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              1.141694                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              0.875892                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                        2522554                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                     113                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                       2458095                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                  2772                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              243734                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           385790                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                 77                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples            1286635                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.910484                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.159024                       # Number of insts issued each cycle (Count)
system.cpu1.icache.demandAvgMissLatency::cpu1.inst 84565.604499                       # average overall miss latency in ticks ((Tick/Count))
system.cpu1.icache.demandAvgMissLatency::total 84565.604499                       # average overall miss latency in ticks ((Tick/Count))
system.cpu1.icache.overallAvgMissLatency::cpu1.inst 84565.604499                       # average overall miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMissLatency::total 84565.604499                       # average overall miss latency ((Tick/Count))
system.cpu1.icache.blockedCycles::no_mshrs          930                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCauses::no_mshrs            8                       # number of times access was blocked (Count)
system.cpu1.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.icache.avgBlocked::no_mshrs    116.250000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.writebacks::writebacks         1100                       # number of writebacks (Count)
system.cpu1.icache.writebacks::total             1100                       # number of writebacks (Count)
system.cpu1.icache.demandMshrHits::cpu1.inst          526                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.demandMshrHits::total          526                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.overallMshrHits::cpu1.inst          526                       # number of overall MSHR hits (Count)
system.cpu1.icache.overallMshrHits::total          526                       # number of overall MSHR hits (Count)
system.cpu1.icache.demandMshrMisses::cpu1.inst         1608                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.demandMshrMisses::total         1608                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::cpu1.inst         1608                       # number of overall MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::total         1608                       # number of overall MSHR misses (Count)
system.cpu1.icache.demandMshrMissLatency::cpu1.inst    139788000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissLatency::total    139788000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::cpu1.inst    139788000                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::total    139788000                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissRate::cpu1.inst     0.010911                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.demandMshrMissRate::total     0.010911                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::cpu1.inst     0.010911                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::total     0.010911                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.demandAvgMshrMissLatency::cpu1.inst 86932.835821                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.demandAvgMshrMissLatency::total 86932.835821                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMshrMissLatency::cpu1.inst 86932.835821                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMshrMissLatency::total 86932.835821                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.replacements                  1100                       # number of replacements (Count)
system.cpu1.icache.ReadReq.hits::cpu1.inst       145234                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.hits::total         145234                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.misses::cpu1.inst         2134                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.misses::total         2134                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.missLatency::cpu1.inst    180463000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.missLatency::total    180463000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.accesses::cpu1.inst       147368                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.accesses::total       147368                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.missRate::cpu1.inst     0.014481                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.missRate::total     0.014481                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMissLatency::cpu1.inst 84565.604499                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMissLatency::total 84565.604499                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.mshrHits::cpu1.inst          526                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrHits::total          526                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrMisses::cpu1.inst         1608                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMisses::total         1608                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMissLatency::cpu1.inst    139788000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissLatency::total    139788000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissRate::cpu1.inst     0.010911                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.mshrMissRate::total     0.010911                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMshrMissLatency::cpu1.inst 86932.835821                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMshrMissLatency::total 86932.835821                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.power_state.pwrStateResidencyTicks::UNDEFINED    713799500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.tags.tagsInUse          477.856310                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.icache.tags.totalRefs              146842                       # Total number of references to valid blocks. (Count)
system.cpu1.icache.tags.sampledRefs              1608                       # Sample count of references to valid blocks. (Count)
system.cpu1.icache.tags.avgRefs             91.319652                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.icache.tags.warmupTick             133500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.icache.tags.occupancies::cpu1.inst   477.856310                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.icache.tags.avgOccs::cpu1.inst     0.933313                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.avgOccs::total       0.933313                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.occupanciesTaskId::1024          507                       # Occupied blocks per task id (Count)
system.cpu1.icache.tags.ageTaskId_1024::0           52                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::1          199                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::2          256                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024     0.990234                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses            296344                       # Number of tag accesses (Count)
system.cpu1.icache.tags.dataAccesses           296344                       # Number of data accesses (Count)
system.cpu1.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED    713799500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu1.iew.squashCycles                     6810                       # Number of cycles IEW is squashing (Cycle)
system.cpu1.iew.blockCycles                    266073                       # Number of cycles IEW is blocking (Cycle)
system.cpu1.iew.unblockCycles                    8562                       # Number of cycles IEW is unblocking (Cycle)
system.cpu1.iew.dispatchedInsts               2522644                       # Number of instructions dispatched to IQ (Count)
system.cpu1.iew.dispSquashedInsts                1290                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu1.iew.dispLoadInsts                  219101                       # Number of dispatched load instructions (Count)
system.cpu1.iew.dispStoreInsts                  85032                       # Number of dispatched store instructions (Count)
system.cpu1.iew.dispNonSpecInsts                   34                       # Number of dispatched non-speculative instructions (Count)
system.cpu1.iew.iqFullEvents                     4449                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu1.iew.lsqFullEvents                    3644                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu1.iew.memOrderViolationEvents           104                       # Number of memory order violations (Count)
system.cpu1.iew.predictedTakenIncorrect          1930                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu1.iew.predictedNotTakenIncorrect         5385                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu1.iew.branchMispredicts                7315                       # Number of branch mispredicts detected at execute (Count)
